diff_temp, diff_vazao, out_hot, out_cold
-7.537654548966813,-0.11530274072512992,0.438,0.438
-7.537322220066237,-0.1153418476113135,0.438,0.438
-7.536992795345064,-0.11538078037209132,0.438,0.438
-7.53666624980503,-0.1154195397675063,0.438,0.438
-7.536342558658035,-0.11545812655441867,0.438,0.438
-7.536021697324458,-0.11549654148651856,0.438,0.438
-7.535703641431439,-0.11553478531433736,0.438,0.438
-7.53538836681124,-0.11557285878526058,0.438,0.438
-7.535075849499556,-0.11561076264353942,0.438,0.438
-7.534766065733876,-0.11564849763030238,0.438,0.438
-7.534458991951844,-0.11568606448356822,0.438,0.438
-7.534154604789627,-0.11572346393825705,0.438,0.438
-7.533852881080314,-0.11576069672620248,0.438,0.438
-7.533553797852306,-0.11579776357616356,0.438,0.438
-7.533257332327736,-0.11583466521383645,0.438,0.438
-7.532963461920879,-0.11587140236186644,0.438,0.438
-7.532672164236594,-0.11590797573985923,0.438,0.438
-7.532383417068786,-0.11594438606439306,0.438,0.438
-7.532097198398851,-0.11598063404903025,0.438,0.438
-7.5318134863941495,-0.11601672040432887,0.438,0.438
-7.5315322594064895,-0.11605264583785435,0.438,0.438
-7.531253495970624,-0.11608841105419088,0.438,0.438
-7.530977174802757,-0.1161240167549531,0.438,0.438
-7.530703274799073,-0.11615946363879748,0.438,0.438
-7.530431775034245,-0.11619475240143418,0.438,0.438
-7.53016265475997,-0.11622988373563792,0.438,0.438
-7.529895893403577,-0.11626485833125932,0.438,0.438
-7.529631470566514,-0.11629967687523712,0.438,0.438
-7.529369366022976,-0.11633434005160848,0.438,0.438
-7.529109559718471,-0.11636884854152107,0.438,0.438
-7.528852031768416,-0.11640320302324336,0.438,0.438
-7.528596762456758,-0.11643740417217707,0.438,0.438
-7.5283437322345605,-0.11647145266086723,0.438,0.438
-7.528092921718674,-0.11650534915901412,0.438,0.438
-7.527844311690345,-0.11653909433348397,0.438,0.438
-7.5275978830938755,-0.11657268884831962,0.438,0.438
-7.527353617035281,-0.116606133364753,0.438,0.438
-7.527111494780968,-0.11663942854121445,0.438,0.438
-7.526871497756417,-0.1166725750333446,0.438,0.438
-7.526633607544866,-0.1167055734940049,0.438,0.438
-7.526397805886006,-0.11673842457328942,0.438,0.438
-7.526164074674718,-0.11677112891853436,0.438,0.438
-7.525932395959757,-0.11680368717432976,0.438,0.438
-7.525702751942525,-0.11683609998252997,0.438,0.438
-7.525475124975792,-0.11686836798226508,0.438,0.438
-7.525249497562449,-0.1169004918099501,0.438,0.438
-7.525025852354261,-0.11693247209929747,0.438,0.438
-7.5248041721506596,-0.11696430948132674,0.438,0.438
-7.524584439897502,-0.11699600458437476,0.438,0.438
-7.524366638685883,-0.11702755803410747,0.438,0.438
-7.524150751750916,-0.11705897045352986,0.438,0.438
-7.523936762470541,-0.11709024246299549,0.438,0.438
-7.523724654364379,-0.11712137468021921,0.438,0.438
-7.523514411092506,-0.11715236772028526,0.438,0.438
-7.5233060164543275,-0.11718322219565935,0.438,0.438
-7.52309945438742,-0.11721393871619834,0.438,0.438
-7.522894708966383,-0.11724451788916057,0.438,0.438
-7.522691764401692,-0.11727496031921603,0.438,0.438
-7.522490605038591,-0.11730526660845764,0.438,0.438
-7.522291215355963,-0.11733543735640961,0.438,0.438
-7.522093579965222,-0.11736547316003976,0.438,0.438
-7.521897683609225,-0.11739537461376848,0.438,0.438
-7.521703511161164,-0.11742514230947854,0.438,0.438
-7.521511047623498,-0.11745477683652639,0.438,0.438
-7.521320278126865,-0.11748427878175138,0.438,0.438
-7.521131187929022,-0.117513648729486,0.438,0.438
-7.520943762413793,-0.11754288726156581,0.438,0.438
-7.520757987090029,-0.11757199495733972,0.438,0.438
-7.5205738475905335,-0.11760097239367928,0.438,0.438
-7.520391329671071,-0.1176298201449899,0.438,0.438
-7.520210419209327,-0.11765853878321864,0.438,0.438
-7.520031102203873,-0.11768712887786614,0.438,0.438
-7.519853364773191,-0.11771559099599527,0.438,0.438
-7.519677193154649,-0.1177439257022409,0.438,0.438
-7.519502573703527,-0.11777213355882032,0.438,0.438
-7.519329492892027,-0.11780021512554217,0.438,0.438
-7.519157937308293,-0.1178281709598169,0.438,0.438
-7.518987893655449,-0.11785600161666532,0.438,0.438
-7.51881934875064,-0.11788370764872924,0.438,0.438
-7.518652289524063,-0.11791128960628072,0.438,0.438
-7.5184867030180556,-0.11793874803723148,0.438,0.438
-7.518322576386119,-0.11796608348714244,0.438,0.438
-7.518159896892016,-0.11799329649923329,0.438,0.438
-7.517998651908847,-0.1180203876143916,0.438,0.438
-7.517838828918116,-0.11804735737118277,0.438,0.438
-7.517680415508842,-0.11807420630585919,0.438,0.438
-7.51752339937665,-0.11810093495236929,0.438,0.438
-7.51736776832287,-0.11812754384236712,0.438,0.438
-7.517213510253669,-0.1181540335052218,0.438,0.438
-7.517060613179176,-0.11818040446802647,0.438,0.438
-7.51690906521258,-0.1182066572556073,0.438,0.438
-7.5167588545692965,-0.11823279239053364,0.438,0.438
-7.516609969566076,-0.11825881039312569,0.438,0.438
-7.516462398620206,-0.11828471178146482,0.438,0.438
-7.516316130248605,-0.11831049707140262,0.438,0.438
-7.5161711530670345,-0.11833616677656889,0.438,0.438
-7.516027455789242,-0.11836172140838164,0.438,0.438
-7.5158850272261475,-0.1183871614760561,0.438,0.438
-7.515743856285027,-0.11841248748661304,0.438,0.438
-7.515603931968684,-0.11843769994488806,0.438,0.438
-7.515465243374685,-0.11846279935354076,0.438,0.438
-7.515327779694523,-0.11848778621306288,0.438,0.438
-7.515191530212839,-0.11851266102178792,0.438,0.438
-7.515056484306648,-0.1185374242758993,0.438,0.438
-7.5149226314445485,-0.11856207646943973,0.438,0.438
-7.514789961185961,-0.11858661809431914,0.438,0.438
-7.5146584631803535,-0.11861104964032465,0.438,0.438
-7.514528127166493,-0.11863537159512749,0.438,0.438
-7.514398942971667,-0.11865958444429359,0.438,0.438
-7.514270900510979,-0.11868368867129042,0.438,0.438
-7.514143989786561,-0.11870768475749682,0.438,0.438
-7.514018200886866,-0.11873157318221117,0.438,0.438
-7.513893523985949,-0.11875535442265961,0.438,0.438
-7.5137699493427235,-0.11877902895400483,0.438,0.438
-7.513647467300231,-0.1188025972493546,0.438,0.438
-7.513526068284975,-0.11882605977977001,0.438,0.438
-7.513405742806164,-0.11884941701427387,0.438,0.438
-7.5132864814550615,-0.11887266941985941,0.438,0.438
-7.51316827490426,-0.1188958174614978,0.438,0.438
-7.513051113906997,-0.11891886160214749,0.438,0.438
-7.512934989296475,-0.11894180230276208,0.438,0.438
-7.512819891985188,-0.11896464002229801,0.438,0.438
-7.512705812964249,-0.11898737521772362,0.438,0.438
-7.512592743302719,-0.11901000834402686,0.438,0.438
-7.512480674146964,-0.11903253985422357,0.438,0.438
-7.512369596719964,-0.11905497019936573,0.438,0.438
-7.512259502320688,-0.11907729982854931,0.438,0.438
-7.512150382323469,-0.11909952918892253,0.438,0.438
-7.512042228177322,-0.11912165872569369,0.438,0.438
-7.511935031405329,-0.11914368888213955,0.438,0.438
-7.511828783604024,-0.11916562009961285,0.438,0.438
-7.511723476442754,-0.11918745281755072,0.438,0.438
-7.511619101663065,-0.11920918747348208,0.438,0.438
-7.511515651078085,-0.11923082450303613,0.438,0.438
-7.511413116571916,-0.11925236433994968,0.438,0.438
-7.5113114900990325,-0.11927380741607563,0.438,0.438
-7.5112107636836996,-0.1192951541613897,0.438,0.438
-7.511110929419331,-0.11931640500399932,0.438,0.438
-7.511011979467966,-0.11933756037015064,0.438,0.438
-7.510913906059642,-0.11935862068423686,0.438,0.438
-7.510816701491827,-0.11937958636880563,0.438,0.438
-7.510720358128843,-0.1194004578445661,0.438,0.438
-7.510624868401294,-0.11942123553039763,0.438,0.438
-7.510530224805528,-0.11944191984335684,0.438,0.438
-7.51043641990303,-0.11946251119868512,0.438,0.438
-7.510343446319901,-0.1194830100098162,0.438,0.438
-7.510251296746304,-0.11950341668838416,0.438,0.438
-7.510159963935912,-0.1195237316442298,0.438,0.438
-7.510069440705372,-0.11954395528540962,0.438,0.438
-7.509979719933746,-0.11956408801820195,0.438,0.438
-7.509890794562004,-0.119584130247115,0.438,0.438
-7.509802657592495,-0.1196040823748945,0.438,0.438
-7.509715302088402,-0.1196239448025298,0.438,0.438
-7.509628721173236,-0.11964371792926287,0.438,0.438
-7.509542908030333,-0.11966340215259419,0.438,0.438
-7.509457855902312,-0.11968299786829117,0.438,0.438
-7.509373558090601,-0.11970250547039418,0.438,0.438
-7.509290007954917,-0.11972192535122528,0.438,0.438
-7.509207198912762,-0.11974125790139367,0.438,0.438
-7.509125124438945,-0.11976050350980405,0.438,0.438
-7.5090437780650845,-0.11977966256366346,0.438,0.438
-7.508963153379121,-0.11979873544848851,0.438,0.438
-7.50888324402483,-0.11981772254811207,0.438,0.438
-7.508804043701353,-0.11983662424469055,0.438,0.438
-7.5087255461627365,-0.11985544091871092,0.438,0.438
-7.508647745217424,-0.11987417294899805,0.438,0.438
-7.508570634727818,-0.11989282071272067,0.438,0.438
-7.508494208609818,-0.11991138458539963,0.438,0.438
-7.5084184608323525,-0.11992986494091373,0.438,0.438
-7.5083433854169215,-0.11994826215150745,0.438,0.438
-7.508268976437165,-0.11996657658779686,0.438,0.438
-7.508195228018387,-0.1199848086187777,0.438,0.438
-7.50812213433715,-0.12000295861183097,0.438,0.438
-7.5080496896207904,-0.12002102693273053,0.438,0.438
-7.507977888147025,-0.12003901394564964,0.438,0.438
-7.507906724243483,-0.12005692001316726,0.438,0.438
-7.507836192287307,-0.1200747454962755,0.438,0.438
-7.507766286704715,-0.1200924907543861,0.438,0.438
-7.507697001970563,-0.12011015614533627,0.438,0.438
-7.507628332607965,-0.12012774202539656,0.438,0.438
-7.507560273187842,-0.12014524874927679,0.438,0.438
-7.507492818328529,-0.12016267667013247,0.438,0.438
-7.507425962695365,-0.12018002613957202,0.438,0.438
-7.50735970100029,-0.12019729750766239,0.438,0.438
-7.507294028001439,-0.12021449112293647,0.438,0.438
-7.507228938502749,-0.12023160733239902,0.438,0.438
-7.507164427353558,-0.12024864648153333,0.438,0.438
-7.507100489448227,-0.12026560891430749,0.438,0.438
-7.507037119725744,-0.12028249497318078,0.438,0.438
-7.506974313169351,-0.12029930499911057,0.438,0.438
-7.506912064806137,-0.12031603933155777,0.438,0.438
-7.506850369706676,-0.12033269830849413,0.438,0.438
-7.506789222984672,-0.12034928226640762,0.438,0.438
-7.506728619796554,-0.12036579154030924,0.438,0.438
-7.506668555341122,-0.12038222646373975,0.438,0.438
-7.506609024859188,-0.12039858736877451,0.438,0.438
-7.50655002363321,-0.12041487458603106,0.438,0.438
-7.506491546986922,-0.12043108844467454,0.438,0.438
-7.506433590284992,-0.12044722927242413,0.438,0.438
-7.506376148932674,-0.12046329739555928,0.438,0.438
-7.506319218375424,-0.12047929313892536,0.438,0.438
-7.506262794098596,-0.12049521682594022,0.438,0.438
-7.506206871627072,-0.12051106877860007,0.438,0.438
-7.506151446524925,-0.12052684931748558,0.438,0.438
-7.5060965143950895,-0.12054255876176778,0.438,0.438
-7.506042070879012,-0.12055819742921425,0.438,0.438
-7.505988111656336,-0.1205737656361946,0.438,0.438
-7.505934632444543,-0.12058926369768685,0.438,0.438
-7.505881628998665,-0.12060469192728396,0.438,0.438
-7.505829097110926,-0.12062005063719794,0.438,0.438
-7.505777032610432,-0.12063534013826771,0.438,0.438
-7.505725431362869,-0.12065056073996339,0.438,0.438
-7.505674289270154,-0.12066571275039328,0.438,0.438
-7.505623602270148,-0.12068079647630925,0.438,0.438
-7.505573366336328,-0.12069581222311165,0.438,0.438
-7.505523577477504,-0.12071076029485683,0.438,0.438
-7.505474231737473,-0.12072564099426142,0.438,0.438
-7.505425325194757,-0.12074045462270855,0.438,0.438
-7.505376853962282,-0.12075520148025365,0.438,0.438
-7.505328814187074,-0.12076988186562987,0.438,0.438
-7.5052812020499715,-0.12078449607625386,0.438,0.438
-7.505234013765353,-0.12079904440823164,0.438,0.438
-7.505187245580814,-0.12081352715636351,0.438,0.438
-7.505140893776883,-0.12082794461415025,0.438,0.438
-7.50509495466676,-0.12084229707379879,0.438,0.438
-7.5050494245960095,-0.12085658482622696,0.438,0.438
-7.5050042999423,-0.12087080816106954,0.438,0.438
-7.504959577115095,-0.12088496736668419,0.438,0.438
-7.5049152525554135,-0.1208990627301556,0.438,0.438
-7.504871322735539,-0.12091309453730237,0.438,0.438
-7.504827784158749,-0.12092706307268164,0.438,0.438
-7.504784633359037,-0.12094096861959458,0.438,0.438
-7.504741866900858,-0.12095481146009213,0.438,0.438
-7.504699481378864,-0.12096859187497944,0.438,0.438
-7.5046574734176446,-0.12098231014382266,0.438,0.438
-7.504615839671452,-0.12099596654495282,0.438,0.438
-7.504574576823956,-0.12100956135547214,0.438,0.438
-7.504533681587986,-0.12102309485125862,0.438,0.438
-7.504493150705265,-0.12103656730697188,0.438,0.438
-7.504452980946205,-0.12104997899605774,0.438,0.438
-7.504413169109583,-0.12106333019075399,0.438,0.438
-7.504373712022357,-0.12107662116209539,0.438,0.438
-7.504334606539402,-0.12108985217991897,0.438,0.438
-7.50429584954324,-0.12110302351286839,0.438,0.438
-7.504257437943849,-0.12111613542840038,0.438,0.438
-7.504219368678392,-0.12112918819278906,0.438,0.438
-7.504181638710982,-0.1211421820711307,0.438,0.438
-7.504144245032457,-0.12115511732734963,0.438,0.438
-7.504107184660143,-0.12116799422420288,0.438,0.438
-7.5040704546376205,-0.12118081302328476,0.438,0.438
-7.504034052034513,-0.12119357398503283,0.438,0.438
-7.503997973946227,-0.12120627736873202,0.438,0.438
-7.503962217493758,-0.12121892343251983,0.438,0.438
-7.503926779823452,-0.1212315124333917,0.438,0.438
-7.503891658106802,-0.1212440446272055,0.438,0.438
-7.503856849540206,-0.12125652026868605,0.438,0.438
-7.503822351344759,-0.12126893961143126,0.438,0.438
-7.503788160766042,-0.12128130290791561,0.438,0.438
-7.503754275073909,-0.12129361040949571,0.438,0.438
-7.503720691562279,-0.12130586236641516,0.438,0.438
-7.5036874075489095,-0.12131805902780912,0.438,0.438
-7.503654420375199,-0.12133020064170907,0.438,0.438
-7.503621727405985,-0.12134228745504783,0.438,0.438
-7.503589326029328,-0.12135431971366417,0.438,0.438
-7.503557213656329,-0.12136629766230733,0.438,0.438
-7.503525387720906,-0.12137822154464184,0.438,0.438
-7.503493845679607,-0.12139009160325243,0.438,0.438
-7.50346258501142,-0.12140190807964868,0.438,0.438
-7.50343160321755,-0.1214136712142696,0.438,0.438
-7.503400897821258,-0.12142538124648738,0.438,0.438
-7.503370466367649,-0.12143703841461384,0.438,0.438
-7.503340306423482,-0.12144864295590352,0.438,0.438
-7.503310415576983,-0.12146019510655848,0.438,0.438
-7.503280791437668,-0.12147169510173372,0.438,0.438
-7.50325143163613,-0.12148314317554043,0.438,0.438
-7.503222333823892,-0.1214945395610516,0.438,0.438
-7.503193495673202,-0.12150588449030597,0.438,0.438
-7.503164914876855,-0.12151717819431263,0.438,0.438
-7.503136589147999,-0.12152842090305549,0.438,0.438
-7.5031085162199815,-0.12153961284549752,0.438,0.438
-7.503080693846165,-0.12155075424958572,0.438,0.438
-7.503053119799752,-0.12156184534225478,0.438,0.438
-7.503025791873597,-0.1215728863494322,0.438,0.438
-7.502998707880053,-0.12158387749604205,0.438,0.438
-7.502971865650814,-0.12159481900600988,0.438,0.438
-7.502945263036693,-0.12160571110226648,0.438,0.438
-7.502918897907513,-0.12161655400675253,0.438,0.438
-7.502892768151909,-0.12162734794042285,0.438,0.438
-7.5028668716771705,-0.12163809312325091,0.438,0.438
-7.50284120640908,-0.12164878977423277,0.438,0.438
-7.50281577029174,-0.12165943811139102,0.438,0.438
-7.502790561287441,-0.12167003835177992,0.438,0.438
-7.502765577376465,-0.12168059071148873,0.438,0.438
-7.502740816556958,-0.12169109540564649,0.438,0.438
-7.502716276844758,-0.12170155264842597,0.438,0.438
-7.502691956273239,-0.12171196265304784,0.438,0.438
-7.502667852893175,-0.12172232563178453,0.438,0.438
-7.50264396477256,-0.12173264179596488,0.438,0.438
-7.502620289996486,-0.12174291135597792,0.438,0.438
-7.502596826666959,-0.1217531345212769,0.438,0.438
-7.502573572902797,-0.121763311500384,0.438,0.438
-7.502550526839443,-0.12177344250089306,0.438,0.438
-7.502527686628824,-0.1217835277294751,0.438,0.438
-7.50250505043924,-0.12179356739188141,0.438,0.438
-7.502482616455168,-0.12180356169294793,0.438,0.438
-7.502460382877167,-0.12181351083659908,0.438,0.438
-7.502438347921711,-0.12182341502585159,0.438,0.438
-7.502416509821053,-0.12183327446281911,0.438,0.438
-7.50239486682311,-0.12184308934871502,0.438,0.438
-7.502373417191279,-0.12185285988385763,0.438,0.438
-7.502352159204335,-0.12186258626767332,0.438,0.438
-7.502331091156293,-0.12187226869870049,0.438,0.438
-7.502310211356281,-0.12188190737459326,0.438,0.438
-7.5022895181283715,-0.1218915024921261,0.438,0.438
-7.502269009811485,-0.12190105424719722,0.438,0.438
-7.502248684759259,-0.12191056283483148,0.438,0.438
-7.502228541339903,-0.12192002844918615,0.438,0.438
-7.502208577936074,-0.12192945128355281,0.438,0.438
-7.502188792944757,-0.12193883153036233,0.438,0.438
-7.502169184777145,-0.12194816938118802,0.438,0.438
-7.502149751858482,-0.12195746502675009,0.438,0.438
-7.502130492627977,-0.121966718656918,0.438,0.438
-7.502111405538649,-0.12197593046071586,0.438,0.438
-7.5020924890572545,-0.12198510062632495,0.438,0.438
-7.502073741664098,-0.12199422934108772,0.438,0.438
-7.502055161852972,-0.12200331679151155,0.438,0.438
-7.502036748131019,-0.12201236316327257,0.438,0.438
-7.50201849901859,-0.12202136864121904,0.438,0.438
-7.502000413049167,-0.12203033340937475,0.438,0.438
-7.5019824887692295,-0.12203925765094314,0.438,0.438
-7.501964724738137,-0.12204814154831067,0.438,0.438
-7.501947119528019,-0.12205698528305009,0.438,0.438
-7.501929671723666,-0.1220657890359248,0.438,0.438
-7.501912379922409,-0.12207455298689118,0.438,0.438
-7.501895242734022,-0.12208327731510371,0.438,0.438
-7.501878258780614,-0.12209196219891671,0.438,0.438
-7.501861426696493,-0.12210060781588927,0.438,0.438
-7.501844745128089,-0.1221092143427881,0.438,0.438
-7.501828212733841,-0.1221177819555912,0.438,0.438
-7.501811828184081,-0.12212631082949088,0.438,0.438
-7.501795590160931,-0.12213480113889774,0.438,0.438
-7.501779497358207,-0.12214325305744422,0.438,0.438
-7.501763548481314,-0.12215166675798705,0.438,0.438
-7.50174774224714,-0.1221600424126118,0.438,0.438
-7.501732077383963,-0.12216838019263554,0.438,0.438
-7.501716552631336,-0.12217668026861062,0.438,0.438
-7.5017011667400055,-0.12218494281032755,0.438,0.438
-7.5016859184718,-0.12219316798681878,0.438,0.438
-7.501670806599535,-0.12220135596636206,0.438,0.438
-7.501655829906916,-0.12220950691648313,0.438,0.438
-7.501640987188445,-0.12221762100395994,0.438,0.438
-7.501626277249336,-0.12222569839482522,0.438,0.438
-7.501611698905393,-0.12223373925436976,0.438,0.438
-7.5015972509829325,-0.12224174374714647,0.438,0.438
-7.501582932318698,-0.12224971203697277,0.438,0.438
-7.501568741759769,-0.12225764428693364,0.438,0.438
-7.501554678163444,-0.122265540659386,0.438,0.438
-7.501540740397175,-0.1222734013159611,0.438,0.438
-7.501526927338482,-0.12228122641756733,0.438,0.438
-7.501513237874839,-0.12228901612439458,0.438,0.438
-7.5014996709036055,-0.12229677059591604,0.438,0.438
-7.501486225331938,-0.12230448999089238,0.438,0.438
-7.501472900076692,-0.12231217446737463,0.438,0.438
-7.501459694064351,-0.12231982418270693,0.438,0.438
-7.501446606230935,-0.12232743929353007,0.438,0.438
-7.501433635521913,-0.12233501995578433,0.438,0.438
-7.501420780892133,-0.12234256632471285,0.438,0.438
-7.501408041305709,-0.12235007855486446,0.438,0.438
-7.501395415735978,-0.12235755680009641,0.438,0.438
-7.501382903165393,-0.12236500121357807,0.438,0.438
-7.501370502585445,-0.12237241194779402,0.438,0.438
-7.5013582129966,-0.12237978915454606,0.438,0.438
-7.50134603340819,-0.1223871329849574,0.438,0.438
-7.501333962838366,-0.12239444358947471,0.438,0.438
-7.501322000314012,-0.12240172111787206,0.438,0.438
-7.5013101448706365,-0.12240896571925297,0.438,0.438
-7.501298395552347,-0.1224161775420538,0.438,0.438
-7.50128675141174,-0.12242335673404658,0.438,0.438
-7.501275211509828,-0.12243050344234208,0.438,0.438
-7.501263774915984,-0.12243761781339269,0.438,0.438
-7.501252440707852,-0.12244469999299512,0.438,0.438
-7.501241207971269,-0.12245175012629361,0.438,0.438
-7.5012300758002155,-0.12245876835778247,0.438,0.438
-7.501219043296722,-0.1224657548313095,0.438,0.438
-7.501208109570804,-0.12247270969007784,0.438,0.438
-7.501197273740388,-0.12247963307664977,0.438,0.438
-7.501186534931257,-0.12248652513294955,0.438,0.438
-7.501175892276962,-0.12249338600026527,0.438,0.438
-7.501165344918775,-0.12250021581925252,0.438,0.438
-7.501154892005587,-0.12250701472993752,0.438,0.438
-7.501144532693871,-0.1225137828717181,0.438,0.438
-7.501134266147602,-0.1225205203833688,0.438,0.438
-7.501124091538195,-0.1225272274030419,0.438,0.438
-7.501114008044446,-0.12253390406827136,0.438,0.438
-7.5011040148524515,-0.12254055051597434,0.438,0.438
-7.501094111155545,-0.12254716688245482,0.438,0.438
-7.5010842961542465,-0.12255375330340612,0.438,0.438
-7.501074569056186,-0.12256030991391365,0.438,0.438
-7.501064929076044,-0.12256683684845737,0.438,0.438
-7.501055375435499,-0.12257333424091432,0.438,0.438
-7.5010459073631495,-0.122579802224562,0.438,0.438
-7.5010365240944665,-0.12258624093208026,0.438,0.438
-7.50102722487172,-0.12259265049555457,0.438,0.438
-7.50101800894393,-0.12259903104647751,0.438,0.438
-7.501008875566811,-0.1226053827157535,0.438,0.438
-7.50099982400269,-0.12261170563369894,0.438,0.438
-7.500990853520463,-0.12261799993004663,0.438,0.438
-7.500981963395546,-0.12262426573394747,0.438,0.438
-7.500973152909793,-0.1226305031739735,0.438,0.438
-7.500964421351469,-0.12263671237812002,0.438,0.438
-7.500955768015167,-0.12264289347380841,0.438,0.438
-7.500947192201764,-0.12264904658788855,0.438,0.438
-7.500938693218366,-0.12265517184664165,0.438,0.438
-7.500930270378248,-0.12266126937578237,0.438,0.438
-7.500921923000803,-0.12266733930046136,0.438,0.438
-7.5009136504114835,-0.12267338174526843,0.438,0.438
-7.500905451941755,-0.12267939683423379,0.438,0.438
-7.500897326929035,-0.12268538469083157,0.438,0.438
-7.5008892747166485,-0.12269134543798221,0.438,0.438
-7.500881294653766,-0.12269727919805429,0.438,0.438
-7.500873386095364,-0.12270318609286746,0.438,0.438
-7.500865548402153,-0.12270906624369482,0.438,0.438
-7.5008577809405494,-0.12271491977126503,0.438,0.438
-7.500850083082618,-0.12272074679576539,0.438,0.438
-7.500842454206008,-0.12272654743684375,0.438,0.438
-7.500834893693927,-0.12273232181361038,0.438,0.438
-7.50082740093508,-0.12273807004464177,0.438,0.438
-7.5008199753236084,-0.12274379224798171,0.438,0.438
-7.500812616259054,-0.12274948854114409,0.438,0.438
-7.500805323146324,-0.12275515904111556,0.438,0.438
-7.500798095395616,-0.12276080386435739,0.438,0.438
-7.500790932422397,-0.12276642312680808,0.438,0.438
-7.50078383364734,-0.12277201694388551,0.438,0.438
-7.500776798496268,-0.12277758543048956,0.438,0.438
-7.500769826400152,-0.12278312870100383,0.438,0.438
-7.5007629167950185,-0.12278864686929858,0.438,0.438
-7.50075606912192,-0.12279414004873279,0.438,0.438
-7.500749282826895,-0.12279960835215586,0.438,0.438
-7.500742557360937,-0.12280505189191115,0.438,0.438
-7.500735892179904,-0.12281047077983687,0.438,0.438
-7.500729286744537,-0.12281586512726905,0.438,0.438
-7.500722740520374,-0.12282123504504372,0.438,0.438
-7.500716252977718,-0.12282658064349872,0.438,0.438
-7.500709823591592,-0.12283190203247663,0.438,0.438
-7.500703451841709,-0.12283719932132642,0.438,0.438
-7.500697137212413,-0.12284247261890602,0.438,0.438
-7.500690879192668,-0.12284772203358385,0.438,0.438
-7.500684677275977,-0.1228529476732414,0.438,0.438
-7.500678530960364,-0.12285814964527608,0.438,0.438
-7.500672439748335,-0.12286332805660183,0.438,0.438
-7.5006664031468375,-0.12286848301365294,0.438,0.438
-7.500660420667209,-0.12287361462238489,0.438,0.438
-7.500654491825159,-0.12287872298827718,0.438,0.438
-7.500648616140701,-0.12288380821633516,0.438,0.438
-7.500642793138148,-0.12288887041109231,0.438,0.438
-7.500637022346041,-0.12289390967661207,0.438,0.438
-7.500631303297148,-0.12289892611649056,0.438,0.438
-7.500625635528387,-0.12290391983385773,0.438,0.438
-7.500620018580825,-0.12290889093137991,0.438,0.438
-7.500614451999603,-0.12291383951126233,0.438,0.438
-7.5006089353339505,-0.1229187656752504,0.438,0.438
-7.500603468137093,-0.12292366952463218,0.438,0.438
-7.500598049966264,-0.12292855116024026,0.438,0.438
-7.500592680382638,-0.12293341068245389,0.438,0.438
-7.500587358951307,-0.1229382481912008,0.438,0.438
-7.5005820852412555,-0.12294306378595965,0.438,0.438
-7.500576858825291,-0.12294785756576154,0.438,0.438
-7.500571679280064,-0.12295262962919218,0.438,0.438
-7.500566546185986,-0.12295738007439405,0.438,0.438
-7.500561459127219,-0.12296210899906812,0.438,0.438
-7.500556417691641,-0.12296681650047603,0.438,0.438
-7.50055142147081,-0.12297150267544155,0.438,0.438
-7.500546470059916,-0.12297616762035346,0.438,0.438
-7.50054156305778,-0.12298081143116657,0.438,0.438
-7.500536700066803,-0.12298543420340424,0.438,0.438
-7.500531880692932,-0.12299003603215997,0.438,0.438
-7.50052710454564,-0.12299461701209946,0.438,0.438
-7.500522371237878,-0.12299917723746245,0.438,0.438
-7.500517680386054,-0.12300371680206479,0.438,0.438
-7.500513031610012,-0.12300823579930009,0.438,0.438
-7.500508424532981,-0.12301273432214177,0.438,0.438
-7.500503858781563,-0.1230172124631449,0.438,0.438
-7.50049933398568,-0.12302167031444766,0.438,0.438
-7.500494849778583,-0.12302610796777447,0.438,0.438
-7.500490405796782,-0.12303052551443583,0.438,0.438
-7.500486001680038,-0.12303492304533226,0.438,0.438
-7.500481637071331,-0.12303930065095448,0.438,0.438
